Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.044077 49.1727 1.41987 15.0695 2.57654 9.91823 0.198788 7.58373 11.1667 2.37526 0.359736 0.158908 0
500.00 1513.15 98.044737 49.1723 1.41986 15.0694 2.58323 9.91212 0.198787 7.58368 11.1666 2.37524 0.359734 0.158907 0
500.00 1503.15 98.045437 49.172 1.41985 15.0693 2.59034 9.90564 0.198785 7.58363 11.1666 2.37523 0.359731 0.158906 0
500.00 1493.15 98.046179 49.1716 1.41984 15.0692 2.59788 9.89876 0.198784 7.58357 11.1665 2.37521 0.359728 0.158905 0
500.00 1483.15 98.046964 49.1712 1.41983 15.0691 2.60585 9.89149 0.198782 7.58351 11.1664 2.37519 0.359726 0.158903 0
500.00 1473.15 98.047232 49.1711 1.41983 15.0691 2.60857 9.88901 0.198782 7.58349 11.1664 2.37518 0.359725 0.158903 0
500.00 1463.15 98.046992 49.1712 1.41983 15.0691 2.60613 9.89124 0.198782 7.58351 11.1664 2.37519 0.359725 0.158903 0
500.00 1453.15 98.042476 49.1735 1.41989 15.0698 2.56028 9.93306 0.198791 7.58386 11.1669 2.3753 0.359742 0.158911 0
500.00 1443.15 98.036808 49.1763 1.41998 15.0707 2.50272 9.98556 0.198803 7.58429 11.1675 2.37543 0.359763 0.15892 0
500.00 1433.15 98.032563 49.1785 1.42004 15.0713 2.4596 10.0249 0.198811 7.58462 11.168 2.37554 0.359778 0.158927 0
500.00 1423.15 98.027024 49.1812 1.42012 15.0722 2.40334 10.0762 0.198823 7.58505 11.1687 2.37567 0.359799 0.158936 0
500.00 1413.15 98.021028 49.1842 1.42021 15.0731 2.34244 10.1318 0.198835 7.58552 11.1693 2.37582 0.359821 0.158945 0
500.00 1403.15 98.013066 49.1882 1.42032 15.0743 2.26155 10.2055 0.198851 7.58613 11.1702 2.37601 0.35985 0.158958 0
500.00 1393.15 98.001616 49.194 1.42049 15.0761 2.14519 10.3117 0.198874 7.58702 11.1716 2.37629 0.359892 0.158977 0
500.00 1383.15 97.996165 49.1967 1.42057 15.0769 2.0898 10.3622 0.198885 7.58744 11.1722 2.37642 0.359912 0.158986 0
500.00 1373.15 97.996244 49.1967 1.42056 15.0769 2.0906 10.3615 0.198885 7.58743 11.1722 2.37642 0.359912 0.158986 0
500.00 1363.15 97.999035 49.1953 1.42052 15.0765 2.11897 10.3356 0.19888 7.58722 11.1718 2.37635 0.359901 0.158981 0
500.00 1353.15 98.003724 49.1929 1.42046 15.0758 2.16662 10.2921 0.19887 7.58685 11.1713 2.37624 0.359884 0.158974 0
500.00 1343.15 98.006409 49.1916 1.42042 15.0753 2.19391 10.2672 0.198865 7.58665 11.171 2.37617 0.359874 0.158969 0
500.00 1333.15 98.144183 49.1225 1.41842 15.0542 3.59197 8.99205 0.198585 7.576 11.1553 2.37284 0.359369 0.158746 0
500.00 1323.15 98.130237 49.1295 1.41862 15.0563 3.45064 9.12096 0.198614 7.57707 11.1569 2.37317 0.35942 0.158769 0
500.00 1313.15 98.117086 49.1361 1.41882 15.0583 3.31731 9.24257 0.19864 7.57809 11.1584 2.37349 0.359468 0.15879 0
500.00 1303.15 98.104720 49.1423 1.41899 15.0602 3.19192 9.35694 0.198665 7.57904 11.1598 2.37379 0.359514 0.15881 0
500.00 1293.15 98.093086 49.1481 1.41916 15.062 3.07392 9.46457 0.198689 7.57994 11.1611 2.37407 0.359556 0.158829 0
500.00 1283.15 98.082115 49.1536 1.41932 15.0637 2.96262 9.56608 0.198711 7.58079 11.1624 2.37434 0.359597 0.158846 0
500.00 1273.15 98.071735 49.1588 1.41947 15.0653 2.85729 9.66215 0.198732 7.58159 11.1636 2.37459 0.359635 0.158863 0
500.00 1263.15 98.057861 49.1658 1.41967 15.0674 2.71647 9.79059 0.19876 7.58267 11.1651 2.37492 0.359686 0.158886 0
500.00 1253.15 98.052450 49.1685 1.41975 15.0683 2.66154 9.8407 0.198771 7.58308 11.1658 2.37506 0.359705 0.158895 0
500.00 1243.15 98.053208 49.1681 1.41974 15.0681 2.66924 9.83368 0.19877 7.58303 11.1657 2.37504 0.359703 0.158893 0
