Title: Nd1

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 97.234093 1.0000000000000000 1.000000 264.086260 -1183445.817750 36.911246 -215.647230 2305.010404 144.422751 -7.007 0.000 2.634267 0.000000 2.545 0 0.000
500.00 1513.15 97.234610 1.0000000000000000 1.000000 263.135881 -1184897.599454 36.888654 -215.836959 2305.126401 144.425407 -7.116 0.000 2.635895 0.000000 2.590 0 0.000
500.00 1503.15 97.235160 1.0000000000000000 1.000000 262.179215 -1186349.899850 36.866089 -216.027680 2305.249529 144.428227 -7.225 0.000 2.637523 0.000000 2.637 0 0.000
500.00 1493.15 97.235742 1.0000000000000000 1.000000 261.216175 -1187802.738027 36.843549 -216.219448 2305.380004 144.431214 -7.336 0.000 2.639152 0.000000 2.684 0 0.000
500.00 1483.15 97.236359 1.0000000000000000 1.000000 260.246673 -1189256.133874 36.821037 -216.412324 2305.518053 144.434375 -7.449 0.000 2.640783 0.000000 2.731 0 0.000
500.00 1473.15 97.237010 1.0000000000000000 1.000000 259.288424 -1190683.816197 36.798553 -216.606371 2305.663913 140.596400 -7.563 0.000 2.642414 0.000000 2.779 0 0.000
500.00 1463.15 97.237697 1.0000000000000000 1.000000 258.331925 -1192099.924877 36.776098 -216.801653 2305.817831 140.590151 -7.679 0.000 2.644046 0.000000 2.828 0 0.000
500.00 1453.15 97.236774 0.9590892769499104 0.961896 256.402099 -1194894.847323 36.646725 -210.596671 2255.451310 139.404201 -7.796 0.000 2.645613 2.848789 2.887 0 0.000
500.00 1443.15 93.258340 0.8792715621658432 0.889980 243.090133 -1147154.053133 34.862900 -191.940721 2069.520413 131.043236 -7.915 0.000 2.642816 2.935370 3.009 0 0.000
500.00 1433.15 82.001800 0.8809125742168472 0.891729 213.038699 -1003633.351001 30.671658 -172.032299 1824.068134 114.533511 -8.035 0.000 2.641106 2.940637 3.115 0 0.000
500.00 1423.15 72.238745 0.8856516502902014 0.895831 187.072469 -879641.412252 27.058160 -154.710213 1614.927411 100.330785 -8.157 0.000 2.639421 2.930648 3.220 0 0.000
500.00 1413.15 63.981838 0.8975172866074409 0.906804 165.198565 -775069.274519 24.008666 -140.572475 1443.887232 88.460204 -8.281 0.000 2.637655 2.930510 3.324 0 0.000
500.00 1403.15 57.432049 0.9031701219886716 0.912588 147.740899 -692686.369906 21.580454 -128.746008 1301.507786 78.974476 -8.407 0.000 2.633834 2.948037 3.440 0 0.000
500.00 1393.15 51.923721 0.8510594478571378 0.873798 132.202011 -625663.210196 19.490064 -115.287943 1110.676383 70.045556 -8.535 0.000 2.594784 3.144132 3.812 0 0.000
500.00 1383.15 44.229506 0.8705572981389379 0.890989 112.495032 -539541.813328 16.885134 -103.935509 931.276057 59.524868 -8.664 0.000 2.559366 3.110401 4.173 0 0.000
500.00 1373.15 38.530203 0.8939351576044934 0.910437 97.908264 -475533.969867 14.939809 -95.352649 804.025969 51.820869 -8.795 0.000 2.532284 3.054205 4.481 0 0.000
500.00 1363.15 34.462254 0.9093704406170131 0.923249 87.371818 -429200.612453 13.520820 -88.612771 711.529265 46.267662 -8.929 0.000 2.510515 3.009708 4.753 0 0.000
500.00 1353.15 31.353458 0.9204091134520402 0.932392 79.245773 -393389.735529 12.417559 -83.087689 640.188254 41.999485 -9.064 0.000 2.492480 2.972443 5.000 0 0.000
500.00 1343.15 28.869780 0.9286530853601894 0.939196 72.705100 -364504.916749 11.523186 -78.417077 582.896590 38.577495 -9.201 0.000 2.477242 2.939754 5.228 0 0.000
500.00 1333.15 26.819934 0.9348723929978289 0.944288 67.272582 -340463.418605 10.775342 -74.366474 535.432007 35.746645 -9.340 0.000 2.464193 2.909640 5.440 0 0.000
500.00 1323.15 25.081843 0.9393417806471983 0.947867 62.640893 -319919.296509 10.133333 -70.760710 494.997994 33.342063 -9.481 0.000 2.452921 2.879923 5.640 0 0.000
500.00 1313.15 23.568119 0.9416510438353406 0.949500 58.587141 -301892.168891 9.566853 -67.427796 459.416309 31.243256 -9.625 0.000 2.443154 2.846406 5.829 0 0.000
500.00 1303.15 22.199873 0.9314251687168642 0.939077 54.877759 -285502.881493 9.040953 -63.630055 423.986291 29.311033 -9.771 0.000 2.435472 2.763872 6.005 0 0.000
500.00 1293.15 20.683662 0.9100493255919788 0.917768 50.798204 -266979.972637 8.438310 -58.699638 382.564274 27.170553 -9.919 0.000 2.430548 2.681228 6.162 0 0.000
500.00 1283.15 18.827724 0.9216610470520604 0.928562 46.025187 -243667.417764 7.702827 -54.351696 342.327489 24.707462 -10.069 0.000 2.426096 2.680381 6.314 0 0.000
500.00 1273.15 17.356965 0.9310858201617099 0.937322 42.227012 -225221.551795 7.118743 -50.857604 309.768916 22.742859 -10.221 0.000 2.421984 2.680809 6.461 0 0.000
500.00 1263.15 16.164733 0.9386907528433541 0.944374 39.133783 -210292.329367 6.644495 -47.991153 283.064351 21.146776 -10.376 0.000 2.418159 2.681372 6.603 0 0.000
500.00 1253.15 15.177390 0.9449205616564488 0.950134 36.559856 -197946.065127 6.251200 -45.595823 260.732902 19.822313 -10.534 0.000 2.414595 2.681735 6.742 0 0.000
500.00 1243.15 14.344977 0.9501096038827822 0.954915 34.379211 -187549.796144 5.919191 -43.563162 241.755473 18.703656 -10.694 0.000 2.411273 2.681793 6.877 0 0.000
500.00 1233.15 13.632472 0.9524942486804804 0.957194 32.495262 -178670.191948 5.633805 -41.747667 224.710233 17.738603 -10.857 0.000 2.407882 2.685432 7.012 0 0.000
500.00 1223.15 12.988748 0.9533207023741529 0.958276 30.784732 -170628.769763 5.375724 -40.067514 208.389520 16.861163 -11.022 0.000 2.403692 2.703125 7.153 0 0.000
500.00 1213.15 12.385350 0.9574853614680995 0.962043 29.197438 -163114.356223 5.136617 -38.593674 193.760763 16.049735 -11.190 0.000 2.399765 2.700700 7.291 0 0.000
500.00 1203.15 11.861696 0.9609832821606372 0.965217 27.811508 -156599.501643 4.928702 -37.309978 180.997919 15.344271 -11.361 0.000 2.396102 2.699565 7.424 0 0.000
