Title: Hr

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-NNO rhol rhos viscosity aH2O chisqr
500.00 1523.15 98.149319 1.0000000000000000 1.000000 274.662583 -1166693.953156 37.825284 -373.537783 3666.606799 146.991174 -7.007 0.000 2.594807 0.000000 1.926 0.37944 0.000
500.00 1513.15 98.149963 1.0000000000000000 1.000000 273.695608 -1168173.234492 37.789202 -372.479733 3663.934148 146.991055 -7.116 0.000 2.597302 0.000000 1.967 0.378549 0.000
500.00 1503.15 98.150645 1.0000000000000000 1.000000 272.722265 -1169653.126792 37.753180 -371.424669 3661.204074 146.991133 -7.225 0.000 2.599798 0.000000 2.007 0.377648 0.000
500.00 1493.15 98.151369 1.0000000000000000 1.000000 271.742467 -1171133.653855 37.717221 -370.372663 3658.416850 146.991415 -7.336 0.000 2.602296 0.000000 2.049 0.376739 0.000
500.00 1483.15 98.152135 1.0000000000000000 1.000000 270.756125 -1172614.840491 37.681325 -369.323788 3655.572759 146.991907 -7.449 0.000 2.604795 0.000000 2.091 0.37582 0.000
500.00 1473.15 98.152944 1.0000000000000000 1.000000 269.779440 -1174072.654128 37.645494 -368.278124 3652.672099 143.477620 -7.563 0.000 2.607296 0.000000 2.133 0.374892 0.000
500.00 1463.15 98.153798 1.0000000000000000 1.000000 268.803707 -1175520.038782 37.609730 -367.235750 3649.715178 143.469498 -7.679 0.000 2.609798 0.000000 2.176 0.373954 0.000
500.00 1453.15 98.154698 1.0000000000000000 1.000000 267.821381 -1176968.065709 37.574034 -366.196751 3646.702319 143.461017 -7.796 0.000 2.612301 0.000000 2.220 0.373008 0.000
500.00 1443.15 98.155645 1.0000000000000000 1.000000 266.832371 -1178416.757830 37.538408 -365.161215 3643.633859 143.452174 -7.915 0.000 2.614806 0.000000 2.264 0.372052 0.000
500.00 1433.15 98.156643 1.0000000000000000 1.000000 265.836584 -1179866.139225 37.502854 -364.129235 3640.510151 143.442966 -8.035 0.000 2.617311 0.000000 2.309 0.371086 0.000
500.00 1423.15 98.157691 1.0000000000000000 1.000000 264.833928 -1181316.235198 37.467373 -363.100906 3637.331561 143.433391 -8.157 0.000 2.619818 0.000000 2.355 0.370112 0.000
500.00 1413.15 98.158668 0.9891707722518277 0.991229 263.530487 -1183180.499681 37.377689 -360.840981 3620.125066 143.029023 -8.281 0.000 2.620677 3.242371 2.407 0.374158 0.000
500.00 1403.15 97.097612 0.9543366845553524 0.962927 258.858813 -1172763.147817 36.789838 -354.391300 3543.825995 140.118837 -8.407 0.000 2.615705 3.250841 2.482 0.395162 0.000
500.00 1393.15 92.663507 0.9366459905032001 0.945022 246.197973 -1119745.285047 35.180971 -344.062765 3403.262057 132.888696 -8.535 0.000 2.610564 3.035212 2.542 0.433899 0.000
500.00 1383.15 86.793437 0.9332754380599825 0.941281 230.199047 -1046450.272248 33.032811 -332.623802 3253.249682 123.937812 -8.664 0.000 2.605145 2.985713 2.597 0.480089 0.000
500.00 1373.15 81.002895 0.9378796891400238 0.945511 214.629481 -973544.771483 30.906065 -322.128934 3116.661723 115.321657 -8.795 0.000 2.599783 2.988032 2.654 0.526441 0.000
500.00 1363.15 75.971833 0.9418393970453027 0.949149 201.074556 -910436.433918 29.056839 -312.756889 2996.725614 107.836362 -8.929 0.000 2.594460 2.990401 2.710 0.572853 0.000
500.00 1353.15 71.554249 0.9452599886460690 0.952292 189.149889 -855239.264462 27.432135 -304.302003 2890.289642 101.266403 -9.064 0.000 2.589149 2.992862 2.767 0.619258 0.000
500.00 1343.15 67.789697 0.8240324396384392 0.868079 176.475740 -811921.867802 25.894581 -288.823038 2575.870162 92.641279 -9.201 0.000 2.485078 3.491987 3.298 0.734394 0.000
500.00 1333.15 55.890758 0.9230423363430182 0.939498 148.487249 -693340.686322 22.356442 -278.734392 2373.540403 78.268449 -9.340 0.000 2.456195 3.179965 3.467 0.80218 0.000
500.00 1323.15 51.613750 0.9316190566939642 0.946320 137.392538 -645494.405515 20.902941 -271.246793 2264.332672 72.252436 -9.481 0.000 2.430851 3.145437 3.620 0.867264 0.000
500.00 1313.15 48.104107 0.9379621688645037 0.951338 128.224632 -605850.245892 19.694404 -264.616639 2173.661387 67.286765 -9.625 0.000 2.408184 3.113934 3.761 0.930564 0.000
500.00 1303.15 45.136429 0.9434107529141735 0.955679 120.426811 -572050.270992 18.660769 -258.680621 2096.726154 63.077380 -9.771 0.000 2.387736 3.088327 3.891 0.991801 0.000
