Title: Hr

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 H2O 
500.00 1523.15 98.149319 50.0729 1.3562 14.7453 2.49857 9.85121 0.194296 6.87901 10.6671 2.23109 0.332453 0.153032 1.01886
500.00 1513.15 98.149963 50.0726 1.35619 14.7452 2.50509 9.84526 0.194295 6.87896 10.667 2.23108 0.33245 0.153031 1.01885
500.00 1503.15 98.150645 50.0722 1.35618 14.7451 2.51202 9.83894 0.194293 6.87892 10.667 2.23106 0.332448 0.15303 1.01884
500.00 1493.15 98.151369 50.0718 1.35617 14.745 2.51936 9.83225 0.194292 6.87886 10.6669 2.23104 0.332446 0.153029 1.01883
500.00 1483.15 98.152135 50.0715 1.35616 14.7449 2.52713 9.82516 0.19429 6.87881 10.6668 2.23103 0.332443 0.153028 1.01883
500.00 1473.15 98.152944 50.071 1.35615 14.7447 2.53533 9.81768 0.194289 6.87875 10.6667 2.23101 0.33244 0.153026 1.01882
500.00 1463.15 98.153798 50.0706 1.35614 14.7446 2.54399 9.80978 0.194287 6.87869 10.6666 2.23099 0.332437 0.153025 1.01881
500.00 1453.15 98.154698 50.0701 1.35612 14.7445 2.55312 9.80146 0.194285 6.87863 10.6665 2.23097 0.332434 0.153024 1.0188
500.00 1443.15 98.155645 50.0697 1.35611 14.7443 2.56274 9.79269 0.194283 6.87857 10.6664 2.23095 0.332431 0.153022 1.01879
500.00 1433.15 98.156643 50.0692 1.3561 14.7442 2.57285 9.78347 0.194281 6.8785 10.6663 2.23092 0.332428 0.153021 1.01878
500.00 1423.15 98.157691 50.0686 1.35608 14.744 2.58348 9.77377 0.194279 6.87842 10.6662 2.2309 0.332424 0.153019 1.01877
500.00 1413.15 98.158668 50.0681 1.35607 14.7439 2.59339 9.76474 0.194277 6.87835 10.6661 2.23088 0.332421 0.153018 1.01876
500.00 1403.15 97.097612 50.0633 1.36528 14.8549 2.60498 9.79929 0.1964 6.77764 10.5641 2.25353 0.336054 0.15469 1.02989
500.00 1393.15 92.663507 50.063 1.40229 15.3322 2.5933 9.98844 0.205798 6.34735 10.1208 2.35334 0.352134 0.162092 1.07917
500.00 1383.15 86.793437 50.1805 1.47138 15.3911 2.63739 10.3288 0.217442 5.956 9.66461 2.45256 0.374981 0.173055 1.15216
500.00 1373.15 81.002895 50.357 1.55315 15.2856 2.71084 10.6925 0.229084 5.56429 9.23988 2.54733 0.400383 0.185425 1.23452
500.00 1363.15 75.971833 50.5367 1.63214 15.1782 2.77969 11.0306 0.240233 5.18971 8.83596 2.63728 0.425484 0.197705 1.31628
500.00 1353.15 71.554249 50.7202 1.70854 15.0687 2.84434 11.3438 0.250881 4.83125 8.45185 2.72264 0.450325 0.209911 1.39754
500.00 1343.15 67.789697 50.7949 1.77854 14.9234 5.12562 9.60261 0.260429 4.47789 8.06862 2.79739 0.473887 0.221568 1.47515
500.00 1333.15 55.890758 55.1866 1.23524 15.5612 2.68982 7.7348 0.315873 3.70986 7.70894 3.22786 0.571899 0.268739 1.7892
500.00 1323.15 51.613750 56.4309 1.14339 15.536 2.46913 7.09307 0.342048 3.35551 7.39747 3.3867 0.617303 0.291008 1.93747
500.00 1313.15 48.104107 57.5703 1.06134 15.4528 2.27368 6.54518 0.367003 3.04431 7.1093 3.5247 0.660304 0.312239 2.07882
500.00 1303.15 45.136429 58.6216 0.9902 15.3286 2.10693 6.05281 0.391134 2.76851 6.84383 3.64657 0.701627 0.332769 2.21551
