Title: Hr

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1373.15 96.109301 39.549164 35.986783 0.000000 0.000000 1.384386 0.000000 0.000000 0.000000 0.000000 0.000000 2.177994 
500.00 1363.15 91.596159 38.463229 34.418975 0.001203 0.000000 1.236644 0.000000 0.000000 0.000000 0.000000 0.000000 2.806407 
500.00 1353.15 87.548850 37.564270 32.864406 0.031831 0.000000 1.076133 0.134280 0.000000 0.000000 0.000000 0.000000 3.457619 
500.00 1343.15 83.668473 38.192898 27.898534 0.128478 0.000000 1.459136 1.917682 0.000000 0.806113 0.000000 0.000000 5.982955 
500.00 1333.15 69.651870 35.191622 24.655807 0.000000 0.321832 0.602351 1.532209 0.000000 0.319779 0.000000 0.000000 7.759644 
500.00 1323.15 61.070064 33.539412 21.945487 0.000000 0.407468 0.251924 1.434748 0.000000 0.227063 0.000000 0.000000 9.272721 
500.00 1313.15 54.032285 32.066595 19.865055 0.000000 0.302070 0.158779 1.153399 0.000000 0.165582 0.000000 0.000000 10.421710 
500.00 1303.15 48.679698 30.944134 18.206112 0.000000 0.231433 0.104306 0.956412 0.000000 0.125515 0.000000 0.000000 11.320354 
500.00 1293.15 44.449079 30.044391 16.844792 0.000000 0.181525 0.071292 0.811221 0.000000 0.097976 0.000000 0.000000 12.037585 
500.00 1283.15 41.006512 29.294169 15.702986 0.000000 0.144793 0.050814 0.699684 0.000000 0.078227 0.000000 0.000000 12.617666 
500.00 1273.15 38.141933 28.648934 14.728897 0.000000 0.116900 0.037930 0.611148 0.000000 0.063579 0.000000 0.000000 13.090479 
500.00 1263.15 35.716373 28.080105 13.886799 0.000000 0.095186 0.029793 0.538926 0.000000 0.052414 0.000000 0.000000 13.476988 
500.00 1253.15 33.634180 27.568689 13.151042 0.000000 0.077969 0.024655 0.478796 0.000000 0.043717 0.000000 0.000000 13.792511 
500.00 1243.15 31.826889 27.101538 12.502595 0.000000 0.064127 0.021420 0.427950 0.000000 0.036822 0.000000 0.000000 14.048623 
500.00 1233.15 30.243881 26.669241 11.926933 0.000000 0.052883 0.019394 0.384443 0.000000 0.031276 0.000000 0.000000 14.254313 
500.00 1223.15 28.846686 26.264865 11.412701 0.000000 0.043673 0.018126 0.346876 0.000000 0.026760 0.000000 0.000000 14.416729 
500.00 1213.15 27.605381 25.883164 10.950846 0.000000 0.036081 0.017327 0.314203 0.000000 0.023045 0.000000 0.000000 14.541662 
500.00 1203.15 26.496232 25.520082 10.534032 0.000000 0.029790 0.016811 0.285619 0.000000 0.019963 0.000000 0.000000 14.633867 
500.00 1193.15 25.500112 25.172419 10.156232 0.000000 0.024552 0.016459 0.260490 0.000000 0.017385 0.000000 0.000000 14.697302 
500.00 1183.15 24.601400 24.837613 9.812444 0.000000 0.020174 0.016194 0.238302 0.000000 0.015213 0.000000 0.000000 14.735285 
500.00 1173.15 23.787195 24.513575 9.498473 0.000000 0.016503 0.015971 0.218633 0.000000 0.013374 0.000000 0.000000 14.750621 
500.00 1163.15 23.046738 24.198589 9.210775 0.000000 0.013415 0.015760 0.201135 0.000000 0.011806 0.000000 0.000000 14.745697 
500.00 1153.15 22.370988 23.891221 8.946336 0.000000 0.010811 0.015547 0.185513 0.000000 0.010464 0.000000 0.000000 14.722550 
500.00 1143.15 21.752293 23.590266 8.702578 0.000000 0.008608 0.015322 0.171523 0.000000 0.009309 0.000000 0.000000 14.682927 
500.00 1133.15 21.184130 23.294699 8.477279 0.000000 0.006742 0.015081 0.158953 0.000000 0.008311 0.000000 0.000000 14.628332 
500.00 1123.15 20.660916 23.003640 8.268522 0.000000 0.005158 0.014824 0.147626 0.000000 0.007446 0.000000 0.000000 14.560063 
500.00 1113.15 20.177839 22.716325 8.074639 0.000000 0.003810 0.014552 0.137389 0.000000 0.006693 0.000000 0.000000 14.479241 
500.00 1103.15 19.730682 22.432103 7.893594 0.000000 0.003048 0.014024 0.128526 0.000000 0.005572 0.000401 0.000000 14.386938 
500.00 1093.15 19.315363 22.150119 7.721849 0.000000 0.004061 0.012454 0.122094 0.000000 0.002722 0.002590 0.000000 14.284349 
500.00 1083.15 18.922219 21.867380 7.561686 0.000000 0.003095 0.012198 0.113978 0.000000 0.002521 0.002331 0.000000 14.171570 
500.00 1073.15 18.556626 21.586531 7.412035 0.000000 0.002261 0.011938 0.106593 0.000000 0.002340 0.002104 0.000000 14.049262 
500.00 1063.15 18.215461 21.312713 7.265073 0.006643 0.000000 0.009172 0.104389 0.000000 0.000000 0.002404 0.000000 13.925033 
500.00 1053.15 17.879724 21.037337 7.122581 0.009241 0.000000 0.005641 0.101383 0.000000 0.000000 0.001909 0.000459 13.796123 
500.00 1043.15 17.554878 20.876005 6.640426 0.012521 0.000000 0.009680 0.176527 0.195485 0.000000 0.002406 0.006710 13.832250 
500.00 1033.15 16.492067 20.576470 5.679825 0.016108 0.000000 0.015873 0.273355 0.480522 0.000000 0.002959 0.015551 14.092277 
