Title: Mk

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 orthopyroxene_0 clinopyroxene_0 feldspar_0 quartz spinel_0 rhm-oxide_0 apatite water 
500.00 1223.15 22.858098 21.350368 0.000000 0.124699 0.043802 0.778939 0.000000 0.106031 0.000000 0.000000 0.454259 
500.00 1213.15 21.810591 20.394019 0.000000 0.102851 0.042904 0.703217 0.000000 0.091363 0.000000 0.000000 0.476238 
500.00 1203.15 20.875923 19.536278 0.000000 0.084738 0.042551 0.637059 0.000000 0.079178 0.000000 0.000000 0.496119 
500.00 1193.15 20.037819 18.763562 0.000000 0.069661 0.042453 0.578999 0.000000 0.068982 0.000000 0.000000 0.514163 
500.00 1183.15 19.282944 18.064620 0.000000 0.057064 0.042436 0.527842 0.000000 0.060393 0.000000 0.000000 0.530590 
500.00 1173.15 18.600262 17.430050 0.000000 0.046507 0.042400 0.482601 0.000000 0.053115 0.000000 0.000000 0.545589 
500.00 1163.15 17.980552 16.851939 0.000000 0.037632 0.042293 0.442453 0.000000 0.046915 0.000000 0.000000 0.559320 
500.00 1153.15 17.416054 16.323578 0.000000 0.030151 0.042088 0.406706 0.000000 0.041608 0.000000 0.000000 0.571923 
500.00 1143.15 16.900197 15.839251 0.000000 0.023831 0.041779 0.374776 0.000000 0.037044 0.000000 0.000000 0.583516 
500.00 1133.15 16.427370 15.387813 0.000000 0.019504 0.040371 0.346813 0.000000 0.033104 0.000000 0.005504 0.594260 
500.00 1123.15 15.987602 14.970117 0.000000 0.015143 0.039622 0.321099 0.000000 0.029671 0.000000 0.007751 0.604200 
500.00 1113.15 15.579788 14.585336 0.000000 0.011006 0.039253 0.297659 0.000000 0.026688 0.000000 0.006456 0.613389 
500.00 1103.15 15.204147 14.230127 0.000000 0.007479 0.038808 0.276507 0.000000 0.024091 0.000000 0.005234 0.621900 
500.00 1093.15 14.857293 13.898819 0.000000 0.007133 0.036728 0.259344 0.000000 0.017392 0.003682 0.004381 0.629815 
500.00 1083.15 14.533942 13.539225 0.053653 0.000000 0.008084 0.276942 0.000000 0.000000 0.009585 0.007331 0.639123 
500.00 1073.15 14.182871 13.223844 0.036144 0.000000 0.016336 0.245298 0.000000 0.000000 0.008963 0.005130 0.647156 
500.00 1063.15 13.875566 12.934438 0.031887 0.000000 0.016275 0.226360 0.000000 0.000000 0.008072 0.003988 0.654546 
500.00 1053.15 13.593590 12.668558 0.028151 0.000000 0.016041 0.209303 0.000000 0.000000 0.007301 0.002885 0.661351 
500.00 1043.15 13.334551 12.424063 0.024875 0.000000 0.015668 0.193890 0.000000 0.000000 0.006629 0.001801 0.667624 
500.00 1033.15 13.096291 11.985431 0.026253 0.000000 0.019287 0.234859 0.138621 0.000000 0.006820 0.006145 0.678874 
